company_id,employee_count,follower_count,time_recorded,class_employees,class_followers
16075064,26,219,1692835784.0,Low,Low
25081,349,13749,1692835835.0,Medium,Medium
71145765,25,11322,1692835835.0,Low,Medium
1392051,149,71069,1692835835.0,Medium,High
212201,987,103780,1692835835.0,High,High
2470025,50,52317,1692835835.0,Low,High
3325979,202,23426,1692835835.0,Medium,Medium
1180679,19,1055,1692835835.0,Low,Low
1045296,455,4470,1692835835.0,Medium,Medium
941454,380,4579,1692835887.0,Medium,Medium
65101,588,3941,1692835887.0,Medium,Low
81958,4383,41155,1692835887.0,High,High
165791,2152,12652,1692835887.0,High,Medium
104396,2063,14241,1692835887.0,High,Medium
14287,2831,61769,1692835887.0,High,High
76236580,7,7367,1692835939.0,Low,Medium
162255,14100,144323,1692835939.0,High,High
165998,4507,58850,1692835939.0,High,High
74971597,12,514,1692835939.0,Low,Low
18759444,3,22427,1692835939.0,Low,Medium
80430513,39,228,1692835939.0,Low,Low
11777418,2384,21011,1692835939.0,High,Medium
2878362,443,9239,1692835991.0,Medium,Medium
1518461,21,10012,1692835991.0,Low,Medium
27573,6709,52235,1692835991.0,High,High
1745669,290,14937,1692835991.0,Medium,Medium
2539,12510,242428,1692835991.0,High,High
94020798,0,0,1692835991.0,Low,Low
1041095,6740,88815,1692835991.0,High,High
28734,1775,27115,1692835991.0,High,Medium
11115,7574,161725,1692835991.0,High,High
628150,4,1049,1692835991.0,Low,Low
55303,14,21609,1692835991.0,Low,Medium
20875,3828,47282,1692835991.0,High,High
164987,5373,161360,1692835991.0,High,High
8807,6100,54858,1692835991.0,High,High
3102,43343,857413,1692836042.0,High,High
3299457,868,5210,1692836042.0,High,Medium
963453,55,38583,1692836042.0,Low,High
64257878,6,365,1692836094.0,Low,Low
969396,448,51534,1692836094.0,Medium,High
27872,793,5719,1692836094.0,Medium,Medium
285809,45,1528,1692836094.0,Low,Low
78855035,8,501,1692836094.0,Low,Low
55394,836,7894,1692836094.0,Medium,Medium
2819944,200,2617,1692836094.0,Medium,Low
96691,1018,34929,1692836147.0,High,High
20344,3456,74748,1692836147.0,High,High
8882,1535,128315,1692836147.0,High,High
3863,19320,184963,1692836147.0,High,High
738188,213,5968,1692836147.0,Medium,Medium
2343421,1595,12523,1692836147.0,High,Medium
3807153,702,43825,1692836199.0,Medium,High
79955198,4,1678,1692836199.0,Low,Low
8086,4470,88904,1692836199.0,High,High
7932726,6137,22232,1692836199.0,High,Medium
10801746,265,2821,1692836199.0,Medium,Low
18496094,58,35307,1692836250.0,Low,High
487174,6065,29299,1692836250.0,High,Medium
13309,1567,23105,1692836250.0,High,Medium
389481,13408,255980,1692836250.0,High,High
13288,1097,24072,1692836250.0,High,Medium
157324,4541,151381,1692836250.0,High,High
1123,209359,2631511,1692836303.0,High,High
3271453,32,841,1692836303.0,Low,Low
74589904,16,4977,1692836303.0,Low,Medium
38264,1493,31163,1692836303.0,High,Medium
688249,75,22560,1692836303.0,Medium,Medium
962052,428,4206,1692836303.0,Medium,Medium
13386,9458,223012,1692836303.0,High,High
1586,829111,31887198,1692836303.0,High,High
1344,127293,2548622,1692836303.0,High,High
12934,8858,63363,1692836303.0,High,High
2382910,130559,8816583,1692836303.0,High,High
1524656,237,1411,1692836355.0,Medium,Low
81194885,6,7,1692836355.0,Low,Low
497248,24,12575,1692836355.0,Low,Medium
10346400,20,30606,1692836355.0,Low,Medium
91098676,3,95,1692836355.0,Low,Low
28498,9490,36359,1692836355.0,High,High
444905,44,7113,1692836355.0,Low,Medium
2174958,535,32148,1692836407.0,Medium,High
27172,2754,15191,1692836407.0,High,Medium
13856,13863,281216,1692836407.0,High,High
64532924,10,240,1692836407.0,Low,Low
98210,6158,58227,1692836459.0,High,High
4446,4213,157446,1692836459.0,High,High
43278,3893,21753,1692836459.0,High,Medium
163789,5608,260948,1692836459.0,High,High
5110,7812,236789,1692836459.0,High,High
59132912,7,18,1692836459.0,Low,Low
26562280,13,181,1692836459.0,Low,Low
19231638,387,10577,1692836510.0,Medium,Medium
231383,1008,16303,1692836510.0,High,Medium
10525955,239,13575,1692836510.0,Medium,Medium
3765,16938,486565,1692836510.0,High,High
73681,477,3160,1692836510.0,Medium,Low
72559323,7,11210,1692836510.0,Low,Medium
11286858,214,9890,1692836510.0,Medium,Medium
2686249,252,30078,1692836510.0,Medium,Medium
55873224,6,851,1692836563.0,Low,Low
164420,6853,732087,1692836563.0,High,High
850621,377,7492,1692836563.0,Medium,Medium
11901,2426,70055,1692836563.0,High,High
1482,30566,1324547,1692836563.0,High,High
6449530,38,1153,1692836563.0,Low,Low
36569,2006,14075,1692836563.0,High,Medium
766544,118,7446,1692836563.0,Medium,Medium
24062,1056,11473,1692836563.0,High,Medium
2820867,42,1346,1692836563.0,Low,Low
74887092,2,4,1692836563.0,Low,Low
78392228,1162,58214,1692836614.0,High,High
6627808,23,725,1692836614.0,Low,Low
1146188,5,5705,1692836614.0,Low,Medium
57995232,6,170,1692836614.0,Low,Low
64722,100,16093,1692836614.0,Medium,Medium
41266,885,94829,1692836614.0,High,High
74539,244,7093,1692836614.0,Medium,Medium
233054,174,9284,1692836614.0,Medium,Medium
81519453,29,512,1692836614.0,Low,Low
7947803,490,50206,1692836614.0,Medium,High
69904568,20,249,1692836614.0,Low,Low
913591,80,2355,1692836614.0,Medium,Low
637038,183,1452,1692836668.0,Medium,Low
92917818,1303,133789,1692836668.0,High,High
18941384,127,14972,1692836668.0,Medium,Medium
4031973,50,473,1692836668.0,Low,Low
13153,3946,329731,1692836668.0,High,High
65589102,19,3742,1692836668.0,Low,Low
37248677,14,637,1692836668.0,Low,Low
2144509,20,504,1692836668.0,Low,Low
90681631,8,390,1692836668.0,Low,Low
81878,3890,51431,1692836668.0,High,High
60463,700,3741,1692836668.0,Medium,Low
213862,158,9332,1692836720.0,Medium,Medium
2171249,85,1285,1692836720.0,Medium,Low
51614199,128,1338,1692836720.0,Medium,Low
87110560,2,797,1692836720.0,Low,Low
748875,147,7541,1692836720.0,Medium,Medium
868313,153,4237,1692836720.0,Medium,Medium
74772057,15,18931,1692836720.0,Low,Medium
14477218,1,1802,1692836720.0,Low,Low
15228,2154,573512,1692836773.0,High,High
20503060,2,2303,1692836773.0,Low,Low
563417,282,1500,1692836773.0,Medium,Low
77159,68,79937,1692836773.0,Medium,High
33218,194,36155,1692836773.0,Medium,High
5171302,17,1652,1692836773.0,Low,Low
11029079,17,6452,1692836824.0,Low,Medium
69335449,80,5359,1692836824.0,Medium,Medium
307460,11152,146031,1692836824.0,High,High
78426886,4,62,1692836824.0,Low,Low
1330147,22,2034,1692836824.0,Low,Low
17959348,92,32329,1692836824.0,Medium,High
64487,324,2552,1692836824.0,Medium,Low
3732622,58,1263,1692836824.0,Low,Low
69732,84,22242,1692836824.0,Medium,Medium
6148675,6,28,1692836824.0,Low,Low
15907041,19,62,1692836875.0,Low,Low
6646428,51,19294,1692836875.0,Low,Medium
143331,164,20200,1692836875.0,Medium,Medium
49681,432,30388,1692836875.0,Medium,Medium
522560,435,24365,1692836875.0,Medium,Medium
107926,50,3263,1692836875.0,Low,Low
52638,66,31789,1692836875.0,Low,High
1633836,5,2754,1692836875.0,Low,Low
1673105,341,13316,1692836875.0,Medium,Medium
3234221,27,1031,1692836926.0,Low,Low
34616,143,84692,1692836926.0,Medium,High
19024086,102,3687,1692836926.0,Medium,Low
35716480,42,140,1692836926.0,Low,Low
447530,190,26531,1692836926.0,Medium,Medium
12595126,25,39654,1692836926.0,Low,High
15087386,71,117312,1692836926.0,Medium,High
2015890,159,19254,1692836926.0,Medium,Medium
6565,3630,27920,1692836926.0,High,Medium
35701335,6,903,1692836926.0,Low,Low
7413,7928,87113,1692836926.0,High,High
80648696,637,10078,1692836926.0,Medium,Medium
35521693,15,1300,1692836978.0,Low,Low
90101,30,15002,1692836978.0,Low,Medium
72632053,11,1452,1692836978.0,Low,Low
104602,209,8918,1692836978.0,Medium,Medium
3713985,19,684,1692836978.0,Low,Low
80753355,13,977,1692836978.0,Low,Low
14078,1895,20172,1692836978.0,High,Medium
69903699,53,1012,1692836978.0,Low,Low
12291,8950,101805,1692836978.0,High,High
529548,217,123079,1692837030.0,Medium,High
3094595,20,27248,1692837030.0,Low,Medium
2345562,25,1384,1692837030.0,Low,Low
3781808,93,980,1692837030.0,Medium,Low
110514,307,11152,1692837030.0,Medium,Medium
18987662,366,5328,1692837030.0,Medium,Medium
1257738,590,11654,1692837030.0,Medium,Medium
149485,176,4039,1692837030.0,Medium,Low
27218788,40,4897,1692837030.0,Low,Medium
89491510,364,12109,1692837030.0,Medium,Medium
96657925,0,21,1692837081.0,Low,Low
414551,94,37208,1692837081.0,Medium,High
15338901,7,267,1692837081.0,Low,Low
4821517,35,990,1692837081.0,Low,Low
28145223,17,1809,1692837081.0,Low,Low
8141,24832,839766,1692837081.0,High,High
11054,4612,162497,1692837081.0,High,High
68578869,11,233,1692837081.0,Low,Low
31953,415,2326,1692837081.0,Medium,Low
164249,14875,51198,1692837081.0,High,High
87374932,13,680,1692837081.0,Low,Low
6585,19492,1898777,1692837081.0,High,High
162767,1582,6604,1692837081.0,High,Medium
3518569,458,8466,1692837133.0,Medium,Medium
18043,1955,583190,1692837133.0,High,High
64883733,0,144,1692837133.0,Low,Low
93249012,3,34,1692837133.0,Low,Low
80789,288,4153,1692837133.0,Medium,Medium
77097,360,48348,1692837133.0,Medium,High
5334810,40,3920,1692837133.0,Low,Low
548385,52,24293,1692837133.0,Low,Medium
848818,23,12874,1692837133.0,Low,Medium
16164685,43,16904,1692837184.0,Low,Medium
62571,1294,13687,1692837184.0,High,Medium
5578,7682,116797,1692837184.0,High,High
83495842,10,51,1692837184.0,Low,Low
49122753,109,8755,1692837184.0,Medium,Medium
1713645,479,131478,1692837184.0,Medium,High
7962985,490,19565,1692837235.0,Medium,Medium
65587,79,4367,1692837235.0,Medium,Medium
5742,9967,183489,1692837235.0,High,High
26647085,84,5833,1692837235.0,Medium,Medium
57888,560,5179,1692837235.0,Medium,Medium
2201548,43,412,1692837235.0,Low,Low
19767,2800,48401,1692837235.0,High,High
9223,2184,26043,1692837288.0,High,Medium
166068,10045,344401,1692837288.0,High,High
19120162,12,100,1692837288.0,Low,Low
64670958,11,203,1692837338.0,Low,Low
14069,4771,71625,1692837338.0,High,High
90413667,644,4071,1692837338.0,Medium,Low
3683451,531,21795,1692837338.0,Medium,Medium
51586146,14,4443,1692837338.0,Low,Medium
17926613,22,704,1692837338.0,Low,Low
2738213,81,4658,1692837338.0,Medium,Medium
3607492,94,13944,1692837338.0,Medium,Medium
18827874,70,22039,1692837338.0,Medium,Medium
521134,1904,112483,1692837338.0,High,High
40369,329,4275,1692837390.0,Medium,Medium
2764631,197,2306,1692837390.0,Medium,Low
133357,23,9711,1692837390.0,Low,Medium
51671407,114,8171,1692837390.0,Medium,Medium
79108324,3,319,1692837390.0,Low,Low
313558,5,286,1692837390.0,Low,Low
28649902,76,1372,1692837390.0,Medium,Low
54799,35,30179,1692837390.0,Low,Medium
1447520,10239,410794,1692837442.0,High,High
17919545,40,7009,1692837442.0,Low,Medium
44751,82,2167,1692837442.0,Medium,Low
18380110,35,2395,1692837442.0,Low,Low
75156982,1,32,1692837442.0,Low,Low
58289235,7,160,1692837442.0,Low,Low
34758901,21,1357,1692837442.0,Low,Low
50381,159,5613,1692837442.0,Medium,Medium
113134,1285,25742,1692837442.0,High,Medium
225056,824,388541,1692837442.0,Medium,High
41771,264,42473,1692837492.0,Medium,High
6392689,799,5008,1692837492.0,Medium,Medium
42805,348,12143,1692837492.0,Medium,Medium
6137,19247,401509,1692837492.0,High,High
40735283,7,486,1692837492.0,Low,Low
10682548,225,8397,1692837492.0,Medium,Medium
1072536,207,5294,1692837492.0,Medium,Medium
70253,86,2090,1692837545.0,Medium,Low
74064331,0,40,1692837545.0,Low,Low
210025,26,622,1692837545.0,Low,Low
6398401,155,3766,1692837545.0,Medium,Low
17930841,325,12069,1692837545.0,Medium,Medium
69094979,2,5502,1692837595.0,Low,Medium
674541,747,15414,1692837595.0,Medium,Medium
79091671,28,324,1692837595.0,Low,Low
1842410,602,31580,1692837595.0,Medium,Medium
40655773,486,9154,1692837595.0,Medium,Medium
20282677,210,14445,1692837595.0,Medium,Medium
1059379,69,329,1692837647.0,Medium,Low
65010286,11,2479,1692837647.0,Low,Low
18124161,219,3861,1692837647.0,Medium,Low
37310,232,14835,1692837647.0,Medium,Medium
17880405,115,19673,1692837647.0,Medium,Medium
18149028,73,6960,1692837647.0,Medium,Medium
18252282,33,932,1692837647.0,Low,Low
6504,15662,89658,1692837698.0,High,High
47662244,10,573,1692837698.0,Low,Low
1969276,192,11009,1692837698.0,Medium,Medium
76251474,24,1095,1692837698.0,Low,Low
14510422,22,4763,1692837698.0,Low,Medium
84971123,5,294,1692837698.0,Low,Low
6457945,19,181,1692837698.0,Low,Low
91323859,1,10,1692837698.0,Low,Low
71303127,96,205130,1692837698.0,Medium,High
1933181,103,2582,1692837749.0,Medium,Low
822239,66,53154,1692837749.0,Low,High
662026,376,5404,1692837749.0,Medium,Medium
65401684,1098,21382,1692837749.0,High,Medium
8034,15463,106719,1692837749.0,High,High
75436848,143,1126,1692837749.0,Medium,Low
71312127,71,15541,1692837749.0,Medium,Medium
78378963,2,522,1692837749.0,Low,Low
53868,1339,12267,1692837749.0,High,Medium
754041,9,413,1692837749.0,Low,Low
3340388,11,168,1692837801.0,Low,Low
166124,71,45250,1692837801.0,Medium,High
3596579,289,7459,1692837801.0,Medium,Medium
46318,558,14204,1692837801.0,Medium,Medium
479939,26,17242,1692837801.0,Low,Medium
2529188,215,8223,1692837801.0,Medium,Medium
408211,139,1988,1692837801.0,Medium,Low
4324337,268,4233,1692837801.0,Medium,Medium
2999998,351,81668,1692837801.0,Medium,High
64660033,68,1105,1692837801.0,Medium,Low
55170,138,15679,1692837801.0,Medium,Medium
76203745,62,3933,1692837852.0,Low,Low
64638177,626,7889,1692837852.0,Medium,Medium
1332329,130,18204,1692837852.0,Medium,Medium
45346,374,217792,1692837852.0,Medium,High
3638332,92,4630,1692837852.0,Medium,Medium
28463995,11,191,1692837852.0,Low,Low
81527214,41120,379900,1692837852.0,High,High
13009799,14,66,1692837852.0,Low,Low
493046,749,14890,1692837852.0,Medium,Medium
416904,98,35458,1692837852.0,Medium,High
58677611,191,1421,1692837904.0,Medium,Low
3816028,193,1653,1692837904.0,Medium,Low
89803055,2,81,1692837904.0,Low,Low
71732020,60,1402,1692837904.0,Low,Low
11260586,42,2570,1692837904.0,Low,Low
6402014,24,3478,1692837904.0,Low,Low
42259,3694,19452,1692837955.0,High,Medium
352217,660,2847,1692837955.0,Medium,Low
3264857,13,436,1692837955.0,Low,Low
1248281,35,211,1692837955.0,Low,Low
5055637,197,24532,1692837955.0,Medium,Medium
3012034,7,114,1692837955.0,Low,Low
6103794,119,3286,1692837955.0,Medium,Low
2073870,20665,1032908,1692838006.0,High,High
82761136,13,91,1692838006.0,Low,Low
74714036,6,105,1692838006.0,Low,Low
6782778,1101,23161,1692838006.0,High,Medium
96601425,1,25,1692838006.0,Low,Low
11204351,107,9341,1692838006.0,Medium,Medium
98224501,1,15,1692838057.0,Low,Low
2240218,85,91398,1692838057.0,Medium,High
66688074,103,6686,1692838057.0,Medium,Medium
3263648,30,15648,1692838057.0,Low,Medium
5719434,8,28,1692838057.0,Low,Low
782367,166,26056,1692838057.0,Medium,Medium
144455,175,225545,1692838057.0,Medium,High
3150784,30,14073,1692838057.0,Low,Medium
9762263,19,578,1692838057.0,Low,Low
18346404,25,838,1692838057.0,Low,Low
81490111,6,6372,1692838109.0,Low,Medium
33307792,256,5531,1692838109.0,Medium,Medium
10239155,312,93508,1692838109.0,Medium,High
90580409,3,129,1692838109.0,Low,Low
50190,406,6791,1692838109.0,Medium,Medium
74347068,26,1767,1692838109.0,Low,Low
6636388,88,6841,1692838160.0,Medium,Medium
8230919,98,13101,1692838160.0,Medium,Medium
9848517,31,114758,1692838160.0,Low,High
3009879,397,99009,1692838160.0,Medium,High
66260937,104,127143,1692838160.0,Medium,High
78824885,3,44,1692838160.0,Low,Low
14541,1325,34406,1692838160.0,High,High
15635010,46,444,1692838160.0,Low,Low
132146,382,10111,1692838160.0,Medium,Medium
1207327,56,20438,1692838160.0,Low,Medium
77610,97,40827,1692838160.0,Medium,High
37528935,78,307,1692838211.0,Medium,Low
12166920,0,143,1692838211.0,Low,Low
18425407,28,49972,1692838211.0,Low,High
134993,115,4088,1692838211.0,Medium,Medium
65588154,858,159007,1692838211.0,Medium,High
2483413,97,685,1692838211.0,Medium,Low
9211,15645,59479,1692838211.0,High,High
27494,83,44709,1692838211.0,Medium,High
91611876,4,68,1692838211.0,Low,Low
86791285,10,2404,1692838263.0,Low,Low
1028988,119,2961,1692838263.0,Medium,Low
74300849,2,21,1692838263.0,Low,Low
74698256,57,1818,1692838263.0,Low,Low
1121961,159,24044,1692838263.0,Medium,Medium
70041103,6,932,1692838263.0,Low,Low
91610647,1257,21799,1692838263.0,High,Medium
17995,3401,47854,1692838263.0,High,High
18910278,28,2409,1692838263.0,Low,Low
27138826,30,987,1692838263.0,Low,Low
31805,2468,10318,1692838314.0,High,Medium
2401255,23,36216,1692838314.0,Low,High
2275433,187,17836,1692838314.0,Medium,Medium
78701221,13,897,1692838314.0,Low,Low
18945668,104,11156,1692838314.0,Medium,Medium
15285,677,16830,1692838314.0,Medium,Medium
20280833,58,247,1692838366.0,Low,Low
31515,1944,61481,1692838366.0,High,High
2372885,13496,216945,1692838366.0,High,High
810033,14,253,1692838366.0,Low,Low
2804888,347,13482,1692838366.0,Medium,Medium
3527968,7138,183438,1692838366.0,High,High
18679009,6,554,1692838366.0,Low,Low
63527929,5,131,1692838366.0,Low,Low
18300840,8,301,1692838417.0,Low,Low
19175051,53,8541,1692838417.0,Low,Medium
3048445,6,1427,1692838417.0,Low,Low
53009,265,1119,1692838417.0,Medium,Low
136188,80,9421,1692838417.0,Medium,Medium
13332717,137,38790,1692838417.0,Medium,High
307513,52619,133636,1692838417.0,High,High
17921425,75,19154,1692838417.0,Medium,Medium
81486430,11,121,1692838417.0,Low,Low
2824640,9,10904,1692838417.0,Low,Medium
463946,9,367,1692838468.0,Low,Low
2445968,12,227,1692838468.0,Low,Low
1076320,262,14373,1692838468.0,Medium,Medium
37524,61,16857,1692838468.0,Low,Medium
10799820,12,17797,1692838468.0,Low,Medium
6575960,19,69130,1692838468.0,Low,High
50040,196,2541,1692838468.0,Medium,Low
162969,3127,74997,1692838468.0,High,High
18217358,306,1463,1692838468.0,Medium,Low
3124398,10,791,1692838468.0,Low,Low
75883294,21,807,1692838468.0,Low,Low
42839253,2,62,1692838468.0,Low,Low
165757,6589,1163407,1692838468.0,High,High
9488625,51,8760,1692838519.0,Low,Medium
1818176,82,7740,1692838519.0,Medium,Medium
75647620,104,6787,1692838519.0,Medium,Medium
345564,872,52561,1692838519.0,High,High
57487,175,147654,1692838519.0,Medium,High
165299,4709,88991,1692838519.0,High,High
10727595,19,1404,1692838519.0,Low,Low
7361,72511,367061,1692838519.0,High,High
4019701,12,189,1692838519.0,Low,Low
27243513,9,534,1692838570.0,Low,Low
1512,209004,1804409,1692838570.0,High,High
3018149,155,19515,1692838570.0,Medium,Medium
